symbol,stop_pct,target_pct,trail_pct,slippage_bps,commission,bars,first_timestamp,last_timestamp,ending_equity,return_pct,trades,wins,losses,win_rate_pct,gross_profit,gross_loss,profit_factor,max_drawdown_pct,exit_counts
ES=F,2.0,1.0,0.5,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99733.431039,-0.26656896100000216,34,12,22,35.294117647058826,347.79845475250096,444.3497199025003,0.7827133430596407,0.3268404611351164,"{""sell"": 9, ""take_profit_sell"": 1, ""trailing_stop_sell"": 24}"
ES=F,2.0,1.0,0.5,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99572.609184,-0.42739081599999507,34,8,26,23.52941176470588,254.1992336749111,681.5723439679342,0.3729600180004815,0.4627373549810792,"{""sell"": 9, ""take_profit_sell"": 1, ""trailing_stop_sell"": 24}"
ES=F,2.0,1.0,0.5,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99402.609184,-0.5973908159999985,34,8,26,23.52941176470588,254.1992336749111,681.5723439679342,0.3729600180004815,0.6301936446519347,"{""sell"": 9, ""take_profit_sell"": 1, ""trailing_stop_sell"": 24}"
ES=F,2.0,1.0,1.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99920.459762,-0.07954023799999765,17,6,11,35.294117647058826,320.185582705001,399.716972485,0.801030741112742,0.22762619906746404,"{""sell"": 10, ""take_profit_sell"": 2, ""trailing_stop_sell"": 5}"
ES=F,2.0,1.0,1.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99835.459762,-0.1645402379999994,17,6,11,35.294117647058826,320.185582705001,399.716972485,0.801030741112742,0.292607212546408,"{""sell"": 10, ""take_profit_sell"": 2, ""trailing_stop_sell"": 5}"
ES=F,2.0,1.0,1.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99762.5238,-0.23747620000000857,17,6,11,35.294117647058826,270.82460860499435,508.2919529418514,0.5328130949890854,0.35062896663503124,"{""sell"": 10, ""take_profit_sell"": 2, ""trailing_stop_sell"": 5}"
ES=F,2.0,1.0,1.0,5.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99677.5238,-0.3224761999999992,17,6,11,35.294117647058826,270.82460860499435,508.2919529418514,0.5328130949890854,0.4156162794876837,"{""sell"": 10, ""take_profit_sell"": 2, ""trailing_stop_sell"": 5}"
ES=F,2.0,1.0,2.0,0.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,100019.570022,0.019570021999992804,13,6,7,46.15384615384615,305.8740131025005,286.2972075,1.0683793103448294,0.20149703978710914,"{""sell"": 11, ""take_profit_sell"": 2}"
ES=F,2.0,1.0,2.0,0.0,2.5,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99954.570022,-0.04542997800000004,13,6,7,46.15384615384615,305.8740131025005,286.2972075,1.0683793103448294,0.21655031904374805,"{""sell"": 11, ""take_profit_sell"": 2}"
ES=F,2.0,1.0,2.0,5.0,0.0,473,2026-06-17T00:00:00+00:00,2026-07-17T00:00:00+00:00,99882.313174,-0.11768682600000746,13,6,7,46.15384615384615,237.92511843409795,355.6051543542492,0.6690710624432628,0.23141233122208768,"{""sell"": 11, ""take_profit_sell"": 2}"
